"YEAR","state","Type_of_Producer","Total","Coal","HydroElectric","Gas","Petroleum","Wind","wood","Nuclear","biomass","Other Gases","Pumped Storage","Geothermal","Other","Solar","GeoFips","GeoName","GdpinMioUSD","SunHours","sunUnit","AvgWindSpeed","UnitWind","Population","EducationIndex","dem_percent","rep_percent"
2006,"AZ","Electric Generators, Electric Utilities",84355976,40056468,6792904,13232997,71761,0,0,24012231,27929,0,148552,0,0,13134,"04000","Arizona",373719,"6.57","hours","15.92","mph"," 6,561,516","13.50",49.4,49.1
2006,"AZ","Combined Heat and Power, Industrial Power",388734,386387,0,737,1610,0,0,0,0,0,0,0,0,0,"04000","Arizona",373719,"6.57","hours","15.92","mph"," 6,561,516","13.50",49.4,49.1
2006,"AZ","Combined Heat and Power, Electric Power",1959088,0,0,1959088,0,0,0,0,0,0,0,0,0,0,"04000","Arizona",373719,"6.57","hours","15.92","mph"," 6,561,516","13.50",49.4,49.1
2006,"AZ","Combined Heat and Power, Commercial Power",72208,0,0,67944,0,0,0,0,4264,0,0,0,0,0,"04000","Arizona",373719,"6.57","hours","15.92","mph"," 6,561,516","13.50",49.4,49.1
2006,"CA","Total Electric Power Industry",216798688,2235342,48047380,105691116,2368174,4882801,3422093,31958621,2294495,2022446,96137,12821434,464077,494572,"06000","California",3007187.7,"5.38","hours","13.54","mph"," 38,066,920","13.44",63.5,34.3
2006,"CA","Electric Generators, Independent Power Producers",76508931,0,912852,53474240,1121354,4808930,2344452,0,1418532,0,0,11849707,86240,492624,"06000","California",3007187.7,"5.38","hours","13.54","mph"," 38,066,920","13.44",63.5,34.3
2006,"CA","Electric Generators, Electric Utilities",100338454,0,47127134,19805412,58991,73871,0,31958621,244613,0,96137,971727,0,1948,"06000","California",3007187.7,"5.38","hours","13.54","mph"," 38,066,920","13.44",63.5,34.3
2006,"CA","Combined Heat and Power, Industrial Power",16433712,480998,0,12311997,561816,0,857232,0,0,1969889,0,0,251779,0,"06000","California",3007187.7,"5.38","hours","13.54","mph"," 38,066,920","13.44",63.5,34.3
2006,"CA","Combined Heat and Power, Electric Power",21399211,1754344,0,18445958,625601,0,220409,0,174287,52557,0,0,126055,0,"06000","California",3007187.7,"5.38","hours","13.54","mph"," 38,066,920","13.44",63.5,34.3
2006,"CA","Combined Heat and Power, Commercial Power",2118380,0,7394,1653509,412,0,0,0,457063,0,0,0,2,0,"06000","California",3007187.7,"5.38","hours","13.54","mph"," 38,066,920","13.44",63.5,34.3
2006,"CO","Total Electric Power Industry",50698353,36269425,1791207,11918639,20837,865536,0,0,30692,2519,-200502,0,0,0,"08000","Colorado",382584.7,"4.87","hours","20.16","mph"," 5,197,580","14.14",55.4,41.9
2006,"CO","Electric Generators, Independent Power Producers",7003971,0,114775,6082881,2738,803577,0,0,0,0,0,0,0,0,"08000","Colorado",382584.7,"4.87","hours","20.16","mph"," 5,197,580","14.14",55.4,41.9
2006,"CO","Electric Generators, Electric Utilities",42055989,36003331,1676432,4494604,17646,61959,0,0,0,2519,-200502,0,0,0,"08000","Colorado",382584.7,"4.87","hours","20.16","mph"," 5,197,580","14.14",55.4,41.9
2006,"CO","Combined Heat and Power, Industrial Power",77691,0,0,77682,9,0,0,0,0,0,0,0,0,0,"08000","Colorado",382584.7,"4.87","hours","20.16","mph"," 5,197,580","14.14",55.4,41.9
2006,"CO","Combined Heat and Power, Electric Power",1532552,266094,0,1235325,441,0,0,0,30692,0,0,0,0,0,"08000","Colorado",382584.7,"4.87","hours","20.16","mph"," 5,197,580","14.14",55.4,41.9
2006,"CO","Combined Heat and Power, Commercial Power",28150,0,0,28148,3,0,0,0,0,0,0,0,0,0,"08000","Colorado",382584.7,"4.87","hours","20.16","mph"," 5,197,580","14.14",55.4,41.9
2006,"CT","Total Electric Power Industry",34681736,4281516,543892,10484481,1278834,0,8544,16589446,754776,1647,0,0,738600,0,"09000","Connecticut",276422.9,"3.84","hours","13.97","mph"," 3,592,053","14.05",59.3,39.2
2006,"CT","Electric Generators, Independent Power Producers",32430695,2792968,497562,9834531,1224896,0,8544,16589446,754776,1647,0,0,726325,0,"09000","Connecticut",276422.9,"3.84","hours","13.97","mph"," 3,592,053","14.05",59.3,39.2
2006,"CT","Electric Generators, Electric Utilities",47612,0,46330,0,1282,0,0,0,0,0,0,0,0,0,"09000","Connecticut",276422.9,"3.84","hours","13.97","mph"," 3,592,053","14.05",59.3,39.2
2006,"CT","Combined Heat and Power, Industrial Power",291413,0,0,231347,47791,0,0,0,0,0,0,0,12275,0,"09000","Connecticut",276422.9,"3.84","hours","13.97","mph"," 3,592,053","14.05",59.3,39.2
2006,"CT","Combined Heat and Power, Electric Power",1873745,1488548,0,380697,4500,0,0,0,0,0,0,0,0,0,"09000","Connecticut",276422.9,"3.84","hours","13.97","mph"," 3,592,053","14.05",59.3,39.2
2006,"CT","Combined Heat and Power, Commercial Power",38271,0,0,37907,365,0,0,0,0,0,0,0,0,0,"09000","Connecticut",276422.9,"3.84","hours","13.97","mph"," 3,592,053","14.05",59.3,39.2
2006,"DC","Total Electric Power Industry",81467,0,0,0,81467,0,0,0,0,0,0,0,0,0,"11000","District of Columbia",144554.8,0,0,"31.44","mph"," 633,736","14.93",92.1,5.4
2006,"DC","Electric Generators, Independent Power Producers",81467,0,0,0,81467,0,0,0,0,0,0,0,0,0,"11000","District of Columbia",144554.8,0,0,"31.44","mph"," 633,736","14.93",92.1,5.4
2006,"DE","Total Electric Power Industry",7182179,4968812,0,1170768,131915,0,0,0,417,910268,0,0,0,0,"10000","Delaware",75786.5,"4.23","hours","12.91","mph"," 917,060","13.60",58.7,39.8
2006,"DE","Electric Generators, Independent Power Producers",6024831,4778382,0,1141128,104904,0,0,0,417,0,0,0,0,0,"10000","Delaware",75786.5,"4.23","hours","12.91","mph"," 917,060","13.60",58.7,39.8
2006,"DE","Electric Generators, Electric Utilities",16558,0,0,16445,113,0,0,0,0,0,0,0,0,0,"10000","Delaware",75786.5,"4.23","hours","12.91","mph"," 917,060","13.60",58.7,39.8
2006,"DE","Combined Heat and Power, Industrial Power",1039234,97059,0,5009,26898,0,0,0,0,910268,0,0,0,0,"10000","Delaware",75786.5,"4.23","hours","12.91","mph"," 917,060","13.60",58.7,39.8
2006,"DE","Combined Heat and Power, Electric Power",101557,93371,0,8186,0,0,0,0,0,0,0,0,0,0,"10000","Delaware",75786.5,"4.23","hours","12.91","mph"," 917,060","13.60",58.7,39.8
2006,"FL","Total Electric Power Industry",223751621,65423336,203422,96186140,22904090,0,1978988,31426349,2351701,16924,0,0,3260671,0,"12000","Florida",1106035.5,"5.67","hours","14.63","mph"," 19,361,792","13.42",47.9,51.2
2006,"FL","Electric Generators, Independent Power Producers",10155664,0,0,6736071,181870,0,214656,0,1723184,17,0,0,1299866,0,"12000","Florida",1106035.5,"5.67","hours","14.63","mph"," 19,361,792","13.42",47.9,51.2
2006,"FL","Electric Generators, Electric Utilities",200015227,60413597,203422,85384147,22508349,0,0,31426349,79363,0,0,0,0,0,"12000","Florida",1106035.5,"5.67","hours","14.63","mph"," 19,361,792","13.42",47.9,51.2
2006,"FL","Combined Heat and Power, Industrial Power",4833934,240347,0,675681,201951,0,1507157,0,249376,16883,0,0,1942540,0,"12000","Florida",1106035.5,"5.67","hours","14.63","mph"," 19,361,792","13.42",47.9,51.2
2006,"FL","Combined Heat and Power, Electric Power",8656172,4769393,0,3335040,11910,0,257175,0,264365,24,0,0,18265,0,"12000","Florida",1106035.5,"5.67","hours","14.63","mph"," 19,361,792","13.42",47.9,51.2
2006,"FL","Combined Heat and Power, Commercial Power",90624,0,0,55201,10,0,0,0,35413,0,0,0,0,0,"12000","Florida",1106035.5,"5.67","hours","14.63","mph"," 19,361,792","13.42",47.9,51.2
2006,"GA","Total Electric Power Industry",138010208,86503986,2568837,12960598,834225,0,3362210,32005810,56708,0,-400343,0,118176,0,"13000","Georgia",622627.8,"4.74","hours","15.34","mph"," 9,907,756","13.41",49.5,49.3
2006,"GA","Electric Generators, Independent Power Producers",5163848,0,1382,5147189,369,0,0,0,14908,0,0,0,0,0,"13000","Georgia",622627.8,"4.74","hours","15.34","mph"," 9,907,756","13.41",49.5,49.3
2006,"GA","Electric Generators, Electric Utilities",127367613,85700960,2544122,7430266,86798,0,0,32005810,0,0,-400343,0,0,0,"13000","Georgia",622627.8,"4.74","hours","15.34","mph"," 9,907,756","13.41",49.5,49.3
2006,"GA","Combined Heat and Power, Industrial Power",5297002,803026,23333,205360,743097,0,3362210,0,41800,0,0,0,118176,0,"13000","Georgia",622627.8,"4.74","hours","15.34","mph"," 9,907,756","13.41",49.5,49.3
2006,"GA","Combined Heat and Power, Electric Power",177932,0,0,177784,148,0,0,0,0,0,0,0,0,0,"13000","Georgia",622627.8,"4.74","hours","15.34","mph"," 9,907,756","13.41",49.5,49.3
2006,"GA","Combined Heat and Power, Commercial Power",3813,0,0,0,3813,0,0,0,0,0,0,0,0,0,"13000","Georgia",622627.8,"4.74","hours","15.34","mph"," 9,907,756","13.41",49.5,49.3
2006,"HI","Total Electric Power Industry",11559174,1548595,120087,0,9054474,79674,0,0,325692,42757,0,212276,175619,0,"15000","Hawaii",82884.6,"6.02","hours","14.03","mph"," 1,392,704","13.80",63.7,34.3
2006,"HI","Electric Generators, Independent Power Producers",349246,0,58136,0,0,78834,0,0,0,0,0,212276,0,0,"15000","Hawaii",82884.6,"6.02","hours","14.03","mph"," 1,392,704","13.80",63.7,34.3
2006,"HI","Electric Generators, Electric Utilities",7040473,0,23656,0,7015977,840,0,0,0,0,0,0,0,0,"15000","Hawaii",82884.6,"6.02","hours","14.03","mph"," 1,392,704","13.80",63.7,34.3
2006,"HI","Combined Heat and Power, Industrial Power",264445,0,38295,0,175954,0,0,0,7439,42757,0,0,0,0,"15000","Hawaii",82884.6,"6.02","hours","14.03","mph"," 1,392,704","13.80",63.7,34.3
2006,"HI","Combined Heat and Power, Electric Power",3566361,1548595,0,0,1861682,0,0,0,129092,0,0,0,26992,0,"15000","Hawaii",82884.6,"6.02","hours","14.03","mph"," 1,392,704","13.80",63.7,34.3
2006,"HI","Combined Heat and Power, Commercial Power",338649,0,0,0,860,0,0,0,189162,0,0,0,148627,0,"15000","Hawaii",82884.6,"6.02","hours","14.03","mph"," 1,392,704","13.80",63.7,34.3
2006,"IA","Total Electric Power Industry",45483462,34405194,909348,2400014,208321,2317821,0,5095442,136896,0,0,0,10426,0,"19000","Iowa",194267.6,"4.55","hours","18.09","mph"," 3,078,116","13.60",44.9,53.1
2006,"IA","Electric Generators, Independent Power Producers",6389390,0,8860,138,3469,1197802,0,5095442,83679,0,0,0,0,0,"19000","Iowa",194267.6,"4.55","hours","18.09","mph"," 3,078,116","13.60",44.9,53.1
2006,"IA","Electric Generators, Electric Utilities",37494674,32855636,900488,2393816,197700,1120019,0,0,16589,0,0,0,10426,0,"19000","Iowa",194267.6,"4.55","hours","18.09","mph"," 3,078,116","13.60",44.9,53.1
2006,"IA","Combined Heat and Power, Industrial Power",1321031,1320862,0,0,170,0,0,0,0,0,0,0,0,0,"19000","Iowa",194267.6,"4.55","hours","18.09","mph"," 3,078,116","13.60",44.9,53.1
2006,"IA","Combined Heat and Power, Commercial Power",278367,228696,0,6060,6982,0,0,0,36628,0,0,0,0,0,"19000","Iowa",194267.6,"4.55","hours","18.09","mph"," 3,078,116","13.60",44.9,53.1
2006,"ID","Total Electric Power Industry",13386085,82302,11242372,1298395,144,169617,520340,0,0,0,0,0,72916,0,"16000","Idaho",83821.6,"4.92","hours","20.59","mph"," 1,599,464","13.54",33.1,63.9
2006,"ID","Electric Generators, Independent Power Producers",2042191,0,841930,1030644,0,169617,0,0,0,0,0,0,0,0,"16000","Idaho",83821.6,"4.92","hours","20.59","mph"," 1,599,464","13.54",33.1,63.9
2006,"ID","Electric Generators, Electric Utilities",10495090,0,10400442,94504,144,0,0,0,0,0,0,0,0,0,"16000","Idaho",83821.6,"4.92","hours","20.59","mph"," 1,599,464","13.54",33.1,63.9
2006,"ID","Combined Heat and Power, Industrial Power",634920,82302,0,35288,0,0,444414,0,0,0,0,0,72916,0,"16000","Idaho",83821.6,"4.92","hours","20.59","mph"," 1,599,464","13.54",33.1,63.9
2006,"ID","Combined Heat and Power, Electric Power",213884,0,0,137958,0,0,75926,0,0,0,0,0,0,0,"16000","Idaho",83821.6,"4.92","hours","20.59","mph"," 1,599,464","13.54",33.1,63.9
2006,"IL","Total Electric Power Industry",192426958,91648764,173272,5278998,135747,254571,0,94154140,594261,148822,0,0,38383,0,"17000","Illinois",858366.9,"3.14","hours","18.28","mph"," 12,868,747","13.72",57.5,40.6
2006,"IL","Electric Generators, Independent Power Producers",177412285,78445267,88590,3789433,86860,250860,0,94154140,581899,0,0,0,15236,0,"17000","Illinois",858366.9,"3.14","hours","18.28","mph"," 12,868,747","13.72",57.5,40.6
2006,"IL","Electric Generators, Electric Utilities",11094235,10622870,84682,325382,45626,3711,0,0,11964,0,0,0,0,0,"17000","Illinois",858366.9,"3.14","hours","18.28","mph"," 12,868,747","13.72",57.5,40.6
2006,"IL","Combined Heat and Power, Industrial Power",2830284,2426994,0,268012,6,0,0,0,0,112126,0,0,23147,0,"17000","Illinois",858366.9,"3.14","hours","18.28","mph"," 12,868,747","13.72",57.5,40.6
2006,"IL","Combined Heat and Power, Electric Power",592527,72386,0,483415,0,0,0,0,29,36697,0,0,0,0,"17000","Illinois",858366.9,"3.14","hours","18.28","mph"," 12,868,747","13.72",57.5,40.6
2006,"IL","Combined Heat and Power, Commercial Power",497628,81247,0,412756,3255,0,0,0,369,0,0,0,0,0,"17000","Illinois",858366.9,"3.14","hours","18.28","mph"," 12,868,747","13.72",57.5,40.6
2006,"IN","Total Electric Power Industry",130489788,123645467,489515,2681883,147635,0,0,0,220212,2870099,0,0,434976,0,"18000","Indiana",375336.7,"4.21","hours","17.84","mph"," 6,542,411","13.29",41,57
2006,"IN","Electric Generators, Independent Power Producers",3487564,2681089,0,806475,0,0,0,0,0,0,0,0,0,0,"18000","Indiana",375336.7,"4.21","hours","17.84","mph"," 6,542,411","13.29",41,57
2006,"IN","Electric Generators, Electric Utilities",117643504,116284183,489515,561780,134035,0,0,0,173991,0,0,0,0,0,"18000","Indiana",375336.7,"4.21","hours","17.84","mph"," 6,542,411","13.29",41,57
2006,"IN","Combined Heat and Power, Industrial Power",3607025,55256,0,233254,12729,0,0,0,23894,2864459,0,0,417433,0,"18000","Indiana",375336.7,"4.21","hours","17.84","mph"," 6,542,411","13.29",41,57
2006,"IN","Combined Heat and Power, Electric Power",5525921,4450733,0,1069531,16,0,0,0,0,5640,0,0,0,0,"18000","Indiana",375336.7,"4.21","hours","17.84","mph"," 6,542,411","13.29",41,57
2006,"IN","Combined Heat and Power, Commercial Power",225774,174205,0,10843,854,0,0,0,22328,0,0,0,17543,0,"18000","Indiana",375336.7,"4.21","hours","17.84","mph"," 6,542,411","13.29",41,57
2006,"KS","Total Electric Power Industry",45523736,33281380,9649,1839406,51142,991890,0,9350269,0,0,0,0,0,0,"20000","Kansas",175141.8,"5.79","hours","19.30","mph"," 2,882,946","13.79",41.6,56.2
2006,"KS","Electric Generators, Independent Power Producers",895109,0,9649,0,0,885460,0,0,0,0,0,0,0,0,"20000","Kansas",175141.8,"5.79","hours","19.30","mph"," 2,882,946","13.79",41.6,56.2
2006,"KS","Electric Generators, Electric Utilities",44621389,33281380,0,1832168,51142,106430,0,9350269,0,0,0,0,0,0,"20000","Kansas",175141.8,"5.79","hours","19.30","mph"," 2,882,946","13.79",41.6,56.2
2006,"KS","Combined Heat and Power, Industrial Power",7238,0,0,7238,0,0,0,0,0,0,0,0,0,0,"20000","Kansas",175141.8,"5.79","hours","19.30","mph"," 2,882,946","13.79",41.6,56.2
2006,"KS","Combined Heat and Power, Commercial Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20000","Kansas",175141.8,"5.79","hours","19.30","mph"," 2,882,946","13.79",41.6,56.2
2006,"KY","Total Electric Power Industry",98792014,91198488,2591701,1176638,3340898,0,369361,0,89437,3836,0,0,21655,0,"21000","Kentucky",212539.6,"4.94","hours","16.26","mph"," 4,383,272","13.04",36.2,62.1
2006,"KY","Electric Generators, Independent Power Producers",11449063,8129862,0,57823,3261378,0,0,0,0,0,0,0,0,0,"21000","Kentucky",212539.6,"4.94","hours","16.26","mph"," 4,383,272","13.04",36.2,62.1
2006,"KY","Electric Generators, Electric Utilities",86816479,83068626,2591701,963428,79520,0,0,0,87713,3836,0,0,21655,0,"21000","Kentucky",212539.6,"4.94","hours","16.26","mph"," 4,383,272","13.04",36.2,62.1
2006,"KY","Combined Heat and Power, Industrial Power",526472,0,0,155387,0,0,369361,0,1724,0,0,0,0,0,"21000","Kentucky",212539.6,"4.94","hours","16.26","mph"," 4,383,272","13.04",36.2,62.1
2006,"LA","Total Electric Power Industry",90921829,24395205,713215,41933335,1872096,0,2880930,16735448,81432,1594675,0,0,715492,0,"22000","Louisiana",235437.4,"4.92","hours","13.60","mph"," 4,601,049","12.96",39.9,58.5
2006,"LA","Electric Generators, Independent Power Producers",18740272,12806124,713215,5133220,11409,0,0,0,76304,0,0,0,0,0,"22000","Louisiana",235437.4,"4.92","hours","13.60","mph"," 4,601,049","12.96",39.9,58.5
2006,"LA","Electric Generators, Electric Utilities",40891159,11544776,0,10854016,1756919,0,0,16735448,0,0,0,0,0,0,"22000","Louisiana",235437.4,"4.92","hours","13.60","mph"," 4,601,049","12.96",39.9,58.5
2006,"LA","Combined Heat and Power, Industrial Power",27086726,44305,0,22412268,103768,0,2880930,0,5128,924833,0,0,715492,0,"22000","Louisiana",235437.4,"4.92","hours","13.60","mph"," 4,601,049","12.96",39.9,58.5
2006,"LA","Combined Heat and Power, Electric Power",4165057,0,0,3495214,0,0,0,0,0,669842,0,0,0,0,"22000","Louisiana",235437.4,"4.92","hours","13.60","mph"," 4,601,049","12.96",39.9,58.5
2006,"LA","Combined Heat and Power, Commercial Power",38616,0,0,38616,0,0,0,0,0,0,0,0,0,0,"22000","Louisiana",235437.4,"4.92","hours","13.60","mph"," 4,601,049","12.96",39.9,58.5
2006,"MA","Total Electric Power Industry",45597775,11138341,1512645,23306676,2328246,0,125258,5829658,1153571,0,-578898,0,782278,0,"25000","Massachusetts",582476.8,"3.84","hours","15.76","mph"," 6,657,291","14.18",65.6,32.1
2006,"MA","Electric Generators, Independent Power Producers",41847076,11086492,916604,20450722,2108473,0,125258,5829658,1126489,0,-578898,0,782278,0,"25000","Massachusetts",582476.8,"3.84","hours","15.76","mph"," 6,657,291","14.18",65.6,32.1
2006,"MA","Electric Generators, Electric Utilities",942917,0,587468,326418,29031,0,0,0,0,0,0,0,0,0,"25000","Massachusetts",582476.8,"3.84","hours","15.76","mph"," 6,657,291","14.18",65.6,32.1
2006,"MA","Combined Heat and Power, Industrial Power",295567,51849,3281,144721,95715,0,0,0,0,0,0,0,0,0,"25000","Massachusetts",582476.8,"3.84","hours","15.76","mph"," 6,657,291","14.18",65.6,32.1
2006,"MA","Combined Heat and Power, Electric Power",1938335,0,0,1913541,24794,0,0,0,0,0,0,0,0,0,"25000","Massachusetts",582476.8,"3.84","hours","15.76","mph"," 6,657,291","14.18",65.6,32.1
2006,"MA","Combined Heat and Power, Commercial Power",573881,0,5292,471274,70233,0,0,0,27082,0,0,0,0,0,"25000","Massachusetts",582476.8,"3.84","hours","15.76","mph"," 6,657,291","14.18",65.6,32.1
2006,"MD","Total Electric Power Industry",48956880,29408022,2104275,1770206,580726,0,218066,13830411,408095,332444,0,0,304635,0,"24000","Maryland",410674.7,"4.47","hours","19.74","mph"," 5,887,776","14.08",65.4,32.2
2006,"MD","Electric Generators, Independent Power Producers",45406488,27667012,2104275,938027,491072,0,0,13830411,212706,0,0,0,162985,0,"24000","Maryland",410674.7,"4.47","hours","19.74","mph"," 5,887,776","14.08",65.4,32.2
2006,"MD","Electric Generators, Electric Utilities",11941,0,0,0,11941,0,0,0,0,0,0,0,0,0,"24000","Maryland",410674.7,"4.47","hours","19.74","mph"," 5,887,776","14.08",65.4,32.2
2006,"MD","Combined Heat and Power, Industrial Power",604646,286006,0,83368,34014,0,201259,0,0,0,0,0,0,0,"24000","Maryland",410674.7,"4.47","hours","19.74","mph"," 5,887,776","14.08",65.4,32.2
2006,"MD","Combined Heat and Power, Electric Power",2901687,1455004,0,748788,43629,0,0,0,180240,332402,0,0,141623,0,"24000","Maryland",410674.7,"4.47","hours","19.74","mph"," 5,887,776","14.08",65.4,32.2
2006,"MD","Combined Heat and Power, Commercial Power",32118,0,0,24,70,0,16807,0,15149,41,0,0,27,0,"24000","Maryland",410674.7,"4.47","hours","19.74","mph"," 5,887,776","14.08",65.4,32.2
2006,"ME","Total Electric Power Industry",16816173,321262,4278132,7297856,594935,0,3684618,0,283033,0,0,0,356336,0,"23000","Maine",69271.8,"4.51","hours","16.95","mph"," 1,328,535","13.68",53.1,44
2006,"ME","Electric Generators, Independent Power Producers",11090726,0,3499336,5868042,72147,0,1402305,0,139382,0,0,0,109514,0,"23000","Maine",69271.8,"4.51","hours","16.95","mph"," 1,328,535","13.68",53.1,44
2006,"ME","Electric Generators, Electric Utilities",489,0,0,0,489,0,0,0,0,0,0,0,0,0,"23000","Maine",69271.8,"4.51","hours","16.95","mph"," 1,328,535","13.68",53.1,44
